year,month,day,day_week,close_norm,open_norm,high_norm,low_norm,range_norm
2014,1,7,3,-0.001113218,-0.00685051,-0.001812186,-0.009529915,0.476606539
2014,1,8,4,0.001535778,-0.002347312,-0.002810626,0.008873363,-0.488642871
2014,1,9,5,-0.007531415,-0.000257412,-0.002921939,-0.005792261,0.232549459
2014,1,10,6,-0.015054077,-0.008993667,-0.003007146,-0.012535297,0.627498486
2014,1,13,2,0.020017954,-0.014102932,0.001202869,0.002451753,-0.048939338
2014,1,14,3,-0.006596138,0.01613552,-0.000411013,0.00998183,-0.440226961
2014,1,15,4,0.016120341,0.001005537,0.008896902,0.005813634,0.244320168
2014,1,16,5,-0.002952703,0.017013327,0.00257074,0.007636923,-0.31011236
2014,1,17,6,-0.016335288,-0.009586721,-0.009903688,-0.015921409,0.53257329
2014,1,20,2,0.008811925,-0.015360872,-0.005369091,-0.001606426,-0.223166844
2014,1,21,3,0.014898933,0.014404348,0.015209867,0.014724744,0.05129959
2014,1,22,4,0.003209059,0.008782828,0.005205494,0.005291581,-0.000975927
2014,1,23,5,-0.000745047,0.001746647,-0.002422578,0.002483145,-0.356887007
2014,1,24,6,-0.019341013,-0.010779032,-0.007878016,-0.013508836,0.626329114
2014,1,27,2,-0.040246212,-0.023582689,-0.029678335,-0.041122483,0.752179328
2014,1,28,3,-0.003111836,-0.024143007,-0.008729622,-0.017821669,0.331201137
2014,1,29,4,-0.006647569,0.00648864,-0.005958162,0.007117696,-0.366657768
2014,1,30,5,-0.027266413,-0.030353726,-0.030998102,-0.029379405,-0.102002107
2014,1,31,6,0.008332389,-0.009166152,-0.004634365,0.002880846,-0.360948134
2014,2,3,2,-0.013249982,0.001167405,-0.004266324,-0.0040522,-0.020198311
2014,2,4,3,0.008819948,-0.021733486,-5.38E-05,-0.014396511,1.084707646
2014,2,5,4,0.003969111,0.023237994,0.003125581,0.016944891,-0.491010428
2014,2,6,5,-0.002585116,0.0040575,0.006577889,-0.000464771,0.509713882
2014,2,7,6,0.005683377,0.005347515,-3.88E-05,0.007227092,-0.34370613
2014,2,10,2,-0.00480357,-0.002385582,-0.0010464,0.000682654,-0.126559715
2014,2,11,3,0.003088928,-0.004398606,-0.00130937,0.001256405,-0.214693878
2014,2,12,4,0.010087405,0.006395173,0.009551511,0.010489579,-0.08991684
2014,2,13,5,-0.020591759,0.005151539,-0.000817689,-0.018801661,2.116504854
2014,2,14,6,0.006713892,-0.018502611,-0.015134812,-0.004849809,-0.396371633
2014,2,17,2,0.012034791,0.004734979,0.012566658,0.014014258,-0.075895568
2014,2,18,3,0.02407871,0.010492163,0.025183433,0.008862608,1.119579501
2014,2,19,4,0.003252894,0.021696281,0.001064145,0.02176035,-0.659485431
2014,2,20,5,-0.017088297,-0.003133191,-0.009825826,-0.009619498,-0.029585799
2014,2,21,6,0.012087301,-0.008178559,0.005610078,0.000978971,0.458255159
2014,2,24,2,0.012236661,0.007637138,0.011988946,0.004041498,0.54519138
2014,2,25,3,-0.001567838,0.022190609,0.005349316,0.013398335,-0.345545379
2014,2,26,4,0.005967141,-0.007721918,-0.000956454,0.004471459,-0.367366412
2014,2,27,5,0,0,0,0,0
2014,2,28,6,0.003196526,0.012608826,0.003248549,0.002791016,0.052287582
2014,3,3,2,-0.010474049,-0.008166877,0.003946783,-0.007105469,1.132823698
2014,3,4,3,0.026014016,-0.004114727,0.009279083,0.004560445,0.233646953
2014,3,5,4,0.015532,0.030596357,0.016988594,0.022323522,-0.189576902
2014,3,6,5,0.016177425,0.01456187,0.016241779,0.019987339,-0.166704011
2014,3,7,6,0.05376673,0.018865047,0.057001557,0.019370798,2.306802904
2014,3,10,2,0.018792991,0.037564162,0.017610379,0.039880522,-0.392828102
2014,3,11,3,-0.005364178,0.029483519,0.010491121,0.017845399,-0.221641891
2014,3,12,4,-0.001581812,-0.011057534,-0.011603157,-0.008928832,-0.121988988
2014,3,13,5,0.009759566,0.005375963,0.013654069,0.014687388,-0.034489516
2014,3,14,6,-0.007050229,-0.006453966,-0.017763858,-0.016182585,-0.095189771
2014,3,17,2,0,0,0,0,0
2014,3,18,3,0.00489389,0.009070049,0.014780749,0.015606106,-0.029161059
2014,3,19,4,0.005918356,0.008074786,-0.001002547,0.006641858,-0.426756007
2014,3,20,5,-0.013892365,-0.002477268,-0.007816293,-0.011741288,0.376058041
2014,3,21,6,0.00624935,-0.006348345,-0.003083717,0.0044579,-0.532806093
2014,3,24,2,0.026115685,0.0042372,0.024733671,0.007576764,2.615673981
2014,3,25,3,0.003372783,0.022167924,0.008105933,0.021397403,-0.551239813
2014,3,26,4,0.00548996,0.010142176,0.0037449,0.006039066,-0.215996909
2014,3,27,5,0.006917845,0.002510086,0.015663532,0.003524699,1.507639231
2014,3,28,6,0.011880253,0.010536665,0.001566477,0.009605933,-0.393867925
2014,3,31,2,-0.000991791,0.012782384,0.006400782,0.00211742,0.357328145
2014,4,1,3,-0.012050651,-0.003838824,-0.004910893,-0.011856193,0.415193502
2014,4,2,4,0.010072685,-0.01029193,-0.005153774,0.002589938,-0.332207968
2014,4,3,5,-0.011910848,0.005956913,0.001145983,-0.001941422,0.196916077
2014,4,4,6,-0.00096706,-0.017768836,-0.007703013,-0.006961975,-0.0468849
2014,4,7,2,-0.003605089,0.003118188,-0.003251294,0.000699872,-0.22091735
2014,4,8,3,0,0,0,0,0
2014,4,9,4,0.03445822,0.002451771,0.027125684,0.008754336,1.327076223
2014,4,10,5,0.000927543,0.02733629,0.007567017,0.026517219,-0.573698362
2014,4,11,6,-0.008432823,-0.008900552,-0.009245075,-0.008015558,-0.100057339
2014,4,14,2,0,0,0,0,0
2014,4,15,3,-0.02027227,0.000643413,-0.007986146,-0.01880192,0.872570882
2014,4,16,4,-0.001331489,-0.021285219,-0.008147854,-0.001830479,-0.277645458
2014,4,17,5,0.017837883,0.000569385,0.007232627,4.00E-06,0.433349034
2014,4,18,6,0,0,0,0,0
2014,4,21,2,0.013392246,0.022344612,0.014326279,0.025893342,-0.461386789
2014,4,22,3,0.002207046,0.011229788,0.002876315,0.005845539,-0.22971324
2014,4,23,4,0.01039493,-0.002170976,0.010421659,0.003407181,0.727920792
2014,4,24,5,0,0,0,0,0
2014,4,25,6,-0.006675761,0.013358948,0.007024108,0.000841186,0.37428375
2014,4,28,2,0.003609651,-0.007274734,-0.011500837,-0.003165289,-0.372081388
2014,4,29,3,-0.013071845,0.00526116,0.000632815,-0.002351531,0.205577689
2014,4,30,4,-0.004236845,-0.012317329,-0.001794381,-0.01230873,0.595725931
2014,5,1,5,0,0,0,0,0
2014,5,2,6,-0.001077331,-0.001989016,-0.008026258,0.00629975,-0.511942565
2014,5,5,2,0.003009656,-0.006110516,-0.001077288,-0.003572863,0.179915134
2014,5,6,3,0.0066301,0.009352563,0.002384144,0.011281565,-0.542555742
2014,5,7,4,-0.002147917,-0.001280716,0.000341978,-0.003050208,0.459643606
2014,5,8,5,0.007667218,0.002923931,0.006030575,0.005804585,0.026929982
2014,5,9,6,0.054696489,0.003131078,0.054885266,0.005049218,4.568881119
2014,5,12,2,0.024330024,0.05970791,0.024481966,0.060155632,-0.55867395
2014,5,13,3,0.00571528,0.033928701,0.015212914,0.022074487,-0.254232466
2014,5,14,4,0.002933172,-0.010140687,-0.003271215,-0.002981075,-0.018885921
2014,5,15,5,0.002072907,0.004357661,-0.001358169,0.00679058,-0.447015361
2014,5,16,6,0.043300519,0.034505608,0.10074259,0.021823421,7.958860759
2014,5,19,2,0.024853565,0.024285208,-0.027721929,0.038975401,-0.785195651
2014,5,20,3,-0.007288721,0.021264635,0.003717581,0.003705428,0.004385164
2014,5,21,4,-0.010528615,-0.014659662,-0.015358778,-0.015257461,-0.020920502
2014,5,22,5,0.006918761,-0.007714886,0.005146563,0.005434966,-0.010776663
2014,5,23,6,0.015273437,0.005449737,0.007681962,0.002299466,0.309729527
2014,5,26,2,-0.007170194,0.022545505,0.016108346,-0.000223742,0.717481715
2014,5,27,3,-0.006055654,-0.018821341,-0.026313507,-0.002291364,-0.626837007
2014,5,28,4,0.005923495,-0.004352277,0.002635502,0.006528311,-0.257552025
2014,5,29,5,-0.009427714,0.006212025,0.00369448,-0.001659743,0.488848704
2014,5,30,6,-0.015761495,-0.005020024,-0.00955128,-0.019870065,0.617408907
2014,6,2,2,0.03338313,-0.020317231,0.014097744,0.004126641,0.381226533
2014,6,3,3,-0.001946066,0.037155639,0.006020833,0.025626269,-0.518756796
2014,6,4,4,0.004974603,-0.007469426,-0.001112621,0.001495198,-0.149877613
2014,6,5,5,-0.003342377,0.001924934,-0.003880651,-0.001235898,-0.181616833
2014,6,6,6,0.017078749,0.01017337,0.015576558,0.011110451,0.381867388
2014,6,9,2,0.001560173,0.014257664,0.009614119,0.01319126,-0.205052879
2014,6,10,3,-0.008967458,-0.002559934,-0.008928004,-0.011917915,0.219758561
2014,6,11,4,0.001474611,-0.009582686,0.004789739,0.001939646,0.181377499
2014,6,12,5,0.000925533,0.001308625,-0.00902296,-0.00482834,-0.22944093
2014,6,13,6,-0.023146038,0.003267287,0.005219493,-0.01369872,1.289105835
2014,6,16,2,-0.005090389,-0.029119577,-0.032593471,-0.014916567,-0.549481438
2014,6,17,3,0.022834331,-0.00483886,0.020041348,0.005003735,0.981497418
2014,6,18,4,-0.009939375,0.025840406,0.004404385,0.013071502,-0.276655809
2014,6,19,5,-0.010052298,-0.00568984,-0.008330342,-0.010067125,0.070549385
2014,6,20,6,-0.004629199,-0.014238927,-0.008948167,0.000156916,-0.391334829
2014,6,23,2,0.005247489,-0.003335668,-0.003129206,-0.002546984,-0.043307994
2014,6,24,3,0.015464618,0.008535253,0.01280367,0.013520433,-0.038767156
2014,6,25,4,-0.004680101,0.011794735,-0.001368796,0.005203948,-0.5
2014,6,26,5,-0.012327855,-0.004820197,0.000802822,-0.013172461,2.132264529
2014,6,27,6,-0.003830565,-0.01015603,-0.014093555,-0.004913236,-0.455214331
2014,6,30,2,0.016645156,-0.002196492,0.014076727,0.007509944,0.590428655
2014,7,1,3,0.005212605,0.015253236,0.002328775,0.013417136,-0.614177589
2014,7,2,4,0.01103036,0.011495343,0.009999577,0.010071325,-0.000478469
2014,7,3,5,-0.00249833,0.003116806,0.002281031,0.001080127,0.179511728
2014,7,4,6,0.006763032,-0.003481008,0.001796885,-0.008197518,1.253652597
2014,7,7,2,-0.012120608,0.008457993,0.000651365,0.002887945,-0.122636413
2014,7,8,3,-0.024083136,-0.009756567,-0.009966138,-0.029959216,1.249794745
2014,7,9,4,-0.004427405,-0.02779937,-0.022280306,-0.004180841,-0.514004197
2014,7,10,5,-0.007326989,-0.004547499,0.018392084,-0.013836151,1.812464802
2014,7,11,6,-0.025267007,-0.009578313,-0.02941894,-0.014724438,-0.316246162
2014,7,14,2,0.002945207,-0.019517602,-0.023936161,-0.004720042,-0.564427958
2014,7,15,3,0.027754102,0.006461907,0.024571223,0.018355982,0.424025101
2014,7,16,4,0.025084106,0.029592141,0.025486694,0.027708818,-0.076644633
2014,7,17,5,0.000235827,0.014966127,0.000140525,0.009965715,-0.50247145
2014,7,18,6,0.007878683,-0.005894901,0.010534605,-0.004400897,1.561493662
2014,7,21,2,-0.000220932,0.022480058,0.005933461,0.017631699,-0.466229771
2014,7,22,3,0.002690767,-0.004490651,-0.005242721,-0.00319107,-0.163117013
2014,7,23,4,0.002310831,0.004734349,0.009923514,0.006033444,0.366467066
2014,7,24,5,0.00461424,-0.002713774,-0.004338672,0.000746816,-0.347502191
2014,7,25,6,-0.013653613,0.001518937,0.00082267,-0.008938885,1.011081263
2014,7,28,2,-0.007185629,-0.006153658,-0.010788664,-0.007228703,-0.192352647
2014,7,29,3,0,0,0,0,0
2014,7,30,4,0.015793297,-0.009305497,0.004330072,0.001490564,0.182344428
2014,7,31,5,-0.011959307,0.012565383,0.001868059,0.003184137,-0.068018884
2014,8,1,6,-0.009156645,-0.020086873,-0.005306623,-0.008987068,0.205065666
2014,8,4,2,0.007572152,0.006913249,-0.005908966,0.002119753,-0.38330998
2014,8,5,3,0.00333938,0.002712854,0.001132052,-0.001467468,0.199697046
2014,8,6,4,-0.018609517,-0.004877777,-0.006787891,-0.008102794,0.076809764
2014,8,7,5,-0.001452496,-0.013426217,-0.006840843,-0.001778623,-0.303302716
2014,8,8,6,-0.014752933,-0.01153627,-0.018245667,-0.016564317,-0.159326788
2014,8,11,2,0.005489054,0.001820419,0.002554016,0.006655744,-0.400066733
2014,8,12,3,0.014137727,0.0057239,0.012163605,0.002914162,1.535595106
2014,8,13,4,-0.009683397,0.004245908,1.66E-05,-0.000427605,0.028953718
2014,8,14,5,0.011987875,-0.003534958,0.004403665,0.006501031,-0.128330846
2014,8,15,6,0,0,0,0,0
2014,8,18,2,0.023201333,0.009729708,0.021149243,0.008570778,0.940327708
2014,8,19,3,0.005498794,0.026977357,0.010300646,0.026645253,-0.61053693
2014,8,20,4,-0.002766568,0.003849862,-0.003686553,-0.001354247,-0.237216828
2014,8,21,5,0.011658926,-0.005861853,0.009969968,0.000880322,1.201527365
2014,8,22,6,0.010020942,0.014445414,0.009117826,0.015120453,-0.348622085
2014,8,25,2,-0.00949166,0.007548227,0.006810461,-0.004513803,1.058579882
2014,8,26,3,-0.002865531,-0.018138081,-0.018706157,-0.007810975,-0.50804829
2014,8,27,4,0.005987545,0.013840374,0.005378145,0.010684753,-0.475314052
2014,8,28,5,0.001447417,0.000790697,0.002268567,0.001218963,0.185412027
2014,8,29,6,0,0,0,0,0
2014,9,1,2,0.017305786,0.0020434,0.016815874,0.006508097,1.535932363
2014,9,2,3,0.007353492,0.016434192,0.006889702,0.016279033,-0.542322652
2014,9,3,4,-0.00127398,0.009894235,0.002331355,4.99E-05,0.298664508
2014,9,4,5,-0.0047455,-0.006518165,-0.005787069,-0.007567874,0.172327828
2014,9,5,6,-0.003183949,-0.00449919,-0.000232706,-0.002191296,0.165603402
2014,9,8,2,0.014027843,0.003352994,0.006923841,0.009910803,-0.209578107
2014,9,9,3,-0.003082059,0.005446339,-0.001445519,0.002271134,-0.345643393
2014,9,10,4,-0.000309468,0.000105121,-0.000530894,-0.001976911,0.204585538
2014,9,11,5,0.003244231,0.001471543,0.007362342,0.007035674,0.045754026
2014,9,12,6,0.003085629,0.000660604,-0.001903775,-0.001308233,-0.069303465
2014,9,15,2,-0.00532787,-0.003044793,-0.002392705,-0.002455762,0.005265137
2014,9,16,3,-0.020006123,0.000126867,-0.004316582,-0.01809258,1.655817434
2014,9,17,4,-0.000347132,-0.014470289,-0.014366465,-0.000945326,-0.612339766
2014,9,18,5,0.020093316,-0.009298763,0.014839402,-0.001829149,1.92877907
2014,9,19,6,-0.000290898,0.026538858,0.001465333,0.018629366,-0.670223325
2014,9,22,2,0.002625038,-0.008948912,0.004621084,-0.002704705,0.890142965
2014,9,23,3,-0.018012233,0.008836602,-0.001954235,-0.007902054,0.377388535
2014,9,24,4,-0.010221438,-0.019201082,-0.017616398,-0.016905166,-0.050289017
2014,9,25,5,-0.028033138,-0.012147865,-0.013811194,-0.026398564,0.5847535
2014,9,26,6,0.020145042,-0.027252159,-0.004302756,-0.002954642,-0.04368699
2014,9,29,2,-0.008566532,0.024474379,-0.001911735,0.016639857,-0.566967871
2014,9,30,3,-0.005254127,-0.012477257,-0.002580509,-0.005453673,0.202875029
2014,10,1,4,-0.004940798,-0.004575377,-0.014009913,-0.004287102,-0.588858905
2014,10,2,5,0,0,0,0,0
2014,10,3,6,0,0,0,0,0
2014,10,6,2,0,0,0,0,0
2014,10,7,3,-0.008876223,-0.010178456,-0.002145979,-0.007416042,0.752461322
2014,10,8,4,0.010787042,-0.005514567,0.001772611,-0.001804363,0.291867309
2014,10,9,5,0.02588634,0.020092067,0.027573218,0.020092067,0.496376061
2014,10,10,6,-0.01825782,0.010956082,-0.0105662,0.000323953,-0.475781899
2014,10,13,2,0.014475404,-0.015557457,0.004923618,-0.008918769,1.133315734
2014,10,14,3,0.00472333,0.028009791,0.008786619,0.016900138,-0.298477911
2014,10,15,4,0,0,0,0,0
2014,10,16,5,-0.013328847,-0.006370738,-0.00047653,-0.005346958,0.266890104
2014,10,17,6,0.024978123,-0.004652541,0.008673194,0.008166931,0.030492899
2014,10,20,2,0.018003993,0.041130538,0.020267944,0.035479333,-0.621132279
2014,10,21,3,0.012989776,0.001368414,0.009547623,0.006928864,0.311340942
2014,10,22,4,0.001062259,0.017715937,0.007272296,0.005937673,0.125373946
2014,10,23,5,0.00154153,-0.003741612,-0.002872228,0.004793591,-0.609231513
2014,10,24,6,0,0,0,0,0
2014,10,27,2,0.005254993,0.001847544,0.008435755,0.001629769,1.392702536
2014,10,28,3,0.006668036,0.004147797,0.002280324,0.008296475,-0.509950892
2014,10,29,4,-0.00197696,0.009796779,0.004065308,-0.000677405,0.834915612
2014,10,30,5,0.007574824,-0.009761362,0.000366722,-0.002102885,0.235987353
2014,10,31,6,0.017004723,0.01240177,0.016916671,0.013422819,0.286046512
2014,11,3,2,0.005224391,0.01633016,0.006345196,0.009008767,-0.155334539
2014,11,4,3,0,0,0,0,0
2014,11,5,4,0.012772775,0.006698075,0.014957713,0.013165159,0.144936844
2014,11,6,5,0,0,0,0,0
2014,11,7,6,-0.00034,0.009615468,-0.002387347,0.002587744,-0.321615557
2014,11,10,2,-0.004879792,-0.000126678,0.001633724,4.65E-05,0.152149945
2014,11,11,3,0.007403374,-0.005666685,0.001272111,0.001014358,0.022488038
2014,11,12,4,0.011319594,0.011305292,0.011572116,0.013530425,-0.146233037
2014,11,13,5,-0.007622086,0.010528908,0.000856208,-0.003655438,0.432447246
2014,11,14,6,0.007093336,-0.01047021,-0.002824203,0.001198989,-0.270518462
2014,11,17,2,0.003618406,0.006365779,0.004286652,0.003374401,0.087595069
2014,11,18,3,0.003523163,0.005756415,0.004166525,0.00755041,-0.280925971
2014,11,19,4,-0.006603568,0.003754346,-0.000256334,-0.002502677,0.264922871
2014,11,20,5,0.003377754,-0.005065054,-0.003600872,-0.000592353,-0.283669141
2014,11,21,6,0.02330682,0.006708462,0.025910824,0.009685582,2.133234641
2014,11,24,2,0.012497023,0.020309268,0.00954523,0.022746964,-0.542995511
2014,11,25,3,-0.013395726,0.00735578,-0.002793083,-0.007017244,0.392866374
2014,11,26,4,-0.003387472,-0.019034112,-0.007326709,-0.005649576,-0.119317127
2014,11,27,5,0.002589571,0.004150304,-0.004054468,0.000422003,-0.34155078
2014,11,28,6,0.027224303,0.005208826,0.031058481,0.010280249,2.4112
2014,12,1,2,0.00065629,0.027902823,0.003260741,0.022928372,-0.663977486
2014,12,2,3,0.001649096,-0.008188541,-0.003975669,-0.010596313,0.679787828
2014,12,3,4,0.004850222,0.006238219,0.006547736,0.011857276,-0.316436763
2014,12,4,5,0.007347479,0.011269694,0.003711883,0.003096987,0.059080963
2014,12,5,6,-0.001389565,0.003667612,0.004379255,0.007046974,-0.223140496
2014,12,8,2,-0.013152598,-0.001203021,-0.00373501,-0.011744738,0.88179669
2014,12,9,3,-0.01185302,-0.016219134,-0.011677776,-0.012898567,0.059202261
2014,12,10,4,0.009420114,-0.017127073,-0.002822115,-0.003562015,0.03721275
2014,12,11,5,-0.003138718,0.013441052,-0.000175364,0.001941363,-0.110205832
2014,12,12,6,-0.005718555,-0.000748881,-0.001505695,0.000996246,-0.147951807
2014,12,15,2,0.003983661,-0.012870852,-0.001713351,-0.00434841,0.179487179
2014,12,16,3,-0.029505814,0.00397762,-0.008722229,-0.020977846,0.702685422
2014,12,17,4,0.00197414,-0.026672694,-0.014042313,-0.015408112,0.031543372
2014,12,18,5,0.025795167,0.026784332,0.016865307,0.034675145,-0.550509647
2014,12,19,6,0.008310325,0.016871367,0.011293126,0.016808996,-0.393197003
2014,12,22,2,0.01452738,0.000897782,0.012796548,0.000556649,1.516850184
2014,12,23,3,-0.007659749,0.009936781,0.006512899,0.007300261,-0.031950152
2014,12,24,4,-0.003676678,-0.008750827,-0.01133241,-0.003513215,-0.408792112
2014,12,25,5,0,0,0,0,0
2014,12,26,6,0.001178829,0.001065504,-0.001464524,-0.002417092,0.080148251
2014,12,29,2,-0.001554653,-0.000696141,0.001014359,0.002843034,-0.143684323
2014,12,30,3,0.006433385,-0.000879524,-0.001537376,-0.003943019,0.221387428
2014,12,31,4,0.004778108,0.004649159,0.005476129,0.012562337,-0.530038958
2015,1,1,5,0.000736524,0.003676392,0.000391495,-0.001112028,0.245200698
2015,1,2,6,0.016391607,0.00128149,0.017959114,0.006081384,1.569376314
2015,1,5,2,-0.002119867,0.021490812,0.002466153,0.012558526,-0.513705168
2015,1,6,3,-0.030848065,-0.014648764,-0.015204007,-0.031565171,1.727145261
2015,1,7,4,-0.00686353,-0.026069427,-0.020797792,-0.009617502,-0.443598972
2015,1,8,5,0.021697147,0.011127401,0.014622296,0.015083876,-0.016447976
2015,1,9,6,-0.003430224,0.013923635,0.005956603,-0.000354318,0.444381811
2015,1,12,2,0.008509839,-0.011349949,-0.002223813,0.00273003,-0.24040588
2015,1,13,3,-0.004716467,0.013793474,0.005238537,0.006081996,-0.048295941
2015,1,14,4,-0.005527284,-0.011572873,-0.007980698,-0.006699637,-0.093935577
2015,1,15,5,0.033963491,0.035888358,0.034137557,0.02934728,0.386494538
2015,1,16,6,-0.000649835,-0.003428048,-0.006934427,0.002465723,-0.520269302
2015,1,19,2,0.00951457,0.003709632,0.008217558,0.009982547,-0.193191998
2015,1,20,3,0.018602446,0.005228566,0.019246998,0.007653207,1.675425611
2015,1,21,4,0.0038549,0.018771726,0.007910845,0.018324352,-0.552358556
2015,1,22,5,0.003749386,0.004373645,-3.51E-05,-0.000729682,0.084981459
2015,1,23,6,0.007784553,0.011827525,0.010188211,0.00902788,0.140985474
2015,1,26,2,0,0,0,0,0
2015,1,27,3,0.024040114,0.002282226,0.021896453,0.006555702,1.55117324
2015,1,28,4,-0.003089235,0.016239011,0.014474083,0.01675519,-0.075244618
2015,1,29,5,0.001798285,-0.001550652,-0.015714419,-0.004700269,-0.492011427
2015,1,30,6,-0.033360775,0.006102355,0.001052043,-0.029819632,2.616746511
2015,2,2,2,0.00111622,-0.039887091,-0.02957431,-0.008511361,-0.50829302
2015,2,3,3,-0.024310502,0.008228445,-0.001385596,-0.013340489,0.546498009
2015,2,4,4,-0.010780093,-0.025998285,-0.027071635,-0.009850545,-0.530596789
2015,2,5,5,-0.006367998,-0.013030775,0.001101772,-0.00708667,0.50613101
2015,2,6,6,-0.013919872,-0.005419885,-0.016711538,-0.012517191,-0.187252276
2015,2,9,2,-0.020378779,-0.021831771,-0.023674535,-0.019249907,-0.242256491
2015,2,10,3,0.018944406,-0.021825737,0.014284528,-0.008308124,1.458862411
2015,2,11,4,0.010041328,0.035509608,0.006237555,0.036421443,-0.772142049
2015,2,12,5,0.009915104,0.0096714,0.00656106,-0.007988036,1.713132568
2015,2,13,6,0.012604163,0.011054634,0.013777064,0.022646926,-0.366632338
2015,2,16,2,-0.009279958,0.012162744,0.004716836,-0.001935896,0.465401987
2015,2,17,3,0,0,0,0,0
2015,2,18,4,0.005552385,-0.014982952,-0.007315937,0.002339606,-0.462704969
2015,2,19,5,-0.005607234,0.003627824,-0.000636933,-0.015421007,1.300137678
2015,2,20,6,-0.005980207,-0.007195736,-0.003594384,0.00031786,-0.150937749
2015,2,23,2,-0.008396444,0.002184546,-0.004560333,-0.002483814,-0.09669839
2015,2,24,3,-0.001565028,-0.013474555,-0.010281091,-0.005181746,-0.260145682
2015,2,25,4,-0.007983033,0.001517915,0.002470804,-0.002003976,0.297292546
2015,2,26,5,-0.010406741,-0.009900259,-0.01437138,-0.011261912,-0.171974522
2015,2,27,6,0.028937701,-0.006482477,0.016991131,0.008937457,0.504418985
2015,3,2,2,0.048942177,0.069393049,0.049755551,0.058751477,-0.315382942
2015,3,3,3,-0.002344051,0.004455135,-0.001101393,0.003579593,-0.294930876
2015,3,4,4,-0.015895838,0.024858557,0.024858557,-0.01344244,3.446923597
2015,3,5,5,0.005299355,-0.045568394,-0.034627209,-0.007995357,-0.562515838
2015,3,6,6,0,0,0,0,0
2015,3,9,2,-0.030506887,-0.003078202,-0.014376952,-0.014748373,0.00231696
2015,3,10,3,-0.004760897,-0.019183689,-0.013990612,-0.010336086,-0.175450763
2015,3,11,4,-0.000545806,-0.006259683,-0.004670036,0.00014803,-0.260162602
2015,3,12,5,0.005138101,0.007915886,0.003863037,0.009377362,-0.39143615
2015,3,13,6,-0.018914055,0.008262547,0.006281192,-0.01874545,2.981942715
2015,3,16,2,0.003064463,-0.029602655,-0.023946101,-0.002633777,-0.648397185
2015,3,17,3,0.011726703,0.009296495,0.011050688,0.005003211,0.513675784
2015,3,18,4,0.004669894,0.006273304,0.005885937,0.008292735,-0.126928162
2015,3,19,5,-0.017553435,0.013912292,0.007229235,-0.0104239,1.132256436
2015,3,20,6,-0.01088716,-0.02930367,-0.030479858,-0.010584396,-0.618923611
2015,3,23,2,-0.00845679,-0.004459816,-0.00459193,-0.007097592,0.187823566
2015,3,24,3,-0.006371619,-0.018545016,-0.008046875,-0.00652638,-0.105648536
2015,3,25,4,-0.001164665,0.000869288,-0.006106356,-0.000992359,-0.370760234
2015,3,26,5,-0.026130387,-0.012279259,-0.011332935,-0.029690886,2.066914498
2015,3,27,6,0.011953465,-0.006899574,-0.007226694,-0.000549943,-0.246363636
2015,3,30,2,0.017567388,0.008135497,0.016628529,0.020886771,-0.185631953
2015,3,31,3,-0.008449607,0.014531778,0.005496582,0.003819906,0.105332456
2015,4,1,4,0.022585154,-0.011916457,0.009435314,-0.001495163,0.600506254
2015,4,2,5,0,0,0,0,0
2015,4,3,6,0,0,0,0,0
2015,4,6,2,-0.000666027,0.027358545,0.001807824,0.017858522,-0.53967811
2015,4,7,3,-0.007317748,-0.001924866,-0.001764461,-0.005602757,0.284559418
2015,4,8,4,-0.002853384,-0.005734842,-0.003963663,0.001621094,-0.326463184
2015,4,9,5,0.024936742,-0.001950478,0.016087139,0.001082607,1.304601729
2015,4,10,6,-0.003973331,0.01870612,9.26E-05,0.017580136,-0.652240016
2015,4,13,2,-0.000138292,-0.001462651,-0.000309581,-0.000889188,0.062955407
2015,4,14,3,0,0,0,0,0
2015,4,15,4,-0.004359448,0.000339662,0.007826623,-0.004941657,1.317795448
2015,4,16,5,-0.004234277,-0.006207341,-0.016117341,-0.005970719,-0.463030877
2015,4,17,6,-0.015640887,-0.006040578,-0.005653533,-0.009886677,0.339502093
2015,4,20,2,-0.012689726,-0.012474152,-0.006735299,-0.018398897,0.696217105
2015,4,21,3,-0.000386468,-0.015443606,-0.009294444,0.002905255,-0.43479104
2015,4,22,4,0.007619127,0.005223093,-0.001699553,-0.013209033,0.710585006
2015,4,23,5,0.000104146,0.008435526,0.007465623,0.019389111,-0.418212817
2015,4,24,6,-0.013356645,-0.003247894,-0.007760201,-0.01250844,0.289260472
2015,4,27,2,-0.013015293,-0.012418846,-0.011757309,-0.009929228,-0.099344832
2015,4,28,3,0.026939485,-0.016444673,0.013520915,0.001558721,0.643557007
2015,4,29,4,0.003091046,0.027537704,0.006102587,0.024532056,-0.585403306
2015,4,30,5,0.001936878,0.003453697,-0.000100369,-0.002115106,0.159694989
2015,5,1,6,0,0,0,0,0
2015,5,4,2,0.008899504,0.005385163,0.008478002,0.010297899,-0.115724216
2015,5,5,3,-0.0016134,0.004479435,-0.001250921,0.002498508,-0.293605269
2015,5,6,4,-0.036375054,-0.003410811,0.000918491,-0.034739737,3.946766917
2015,5,7,5,-0.023744982,-0.037180871,-0.044601482,-0.028784696,-0.386125973
2015,5,8,6,0.024152755,-0.008514821,0.008793673,0.02050845,-0.391403387
2015,5,11,2,0.022653203,0.018232696,0.018603937,0.013721396,0.298291294
